Client_ID,Sexe,Age,Navigateur,OS,Pays,Geolocalisation,Campagne,Moyenne_Pages_Visitees,Haut_Revenu
403510,F,59,Safari,MacOS X,United States,-97.822 37.751,FALSE,10,FALSE
410869,F,60,Chrome,Windows,Republic of Korea,126.9741 37.5112,FALSE,16.5,FALSE
417683,F,28,Chrome,Windows,Republic of Korea,126.9743 37.5111,TRUE,7.8333333333,FALSE
426579,M,45,Chrome,Windows,United Kingdom,-0.1224 51.4964,TRUE,9.6,TRUE
434042,F,34,Chrome,MacOS X,Republic of Korea,126.9741 37.5112,TRUE,9.3333333333,TRUE
441090,M,,Firefox,Windows,Ukraine,35.2833 47.85,TRUE,12.75,FALSE
449300,F,27,Chrome,Windows,United States,-97.822 37.751,FALSE,9,FALSE
457295,F,62,Chrome,Windows,,,FALSE,10.5,FALSE
464953,M,41,Firefox,Windows,United States,-84.4436 42.5792,FALSE,10.5,FALSE
472570,F,66,Firefox,MacOS X,Kenya,38 1,FALSE,9,FALSE
480728,M,69,Firefox,Linux,Taiwan,121.4966 25.0418,FALSE,13,FALSE
490063,F,31,Chrome,MacOS X,Japan,139.69 35.69,TRUE,12.6,FALSE
495349,,61,Chrome,MacOS X,United States,-75.0797 40.0636,FALSE,11.3333333333,FALSE
4izr1z,F,27,Chrome,Windows,United States,-122.7799 45.3084,TRUE,11.3333333333,FALSE
504933,M,,Chrome,Windows,United States,-75.0397 42.4867,TRUE,9,FALSE
513084,F,52,Chrome,Windows,Norway,15.3909 67.1002,FALSE,10.3333333333,FALSE
519888,M,38,Chrome,Windows,United States,-94.7052 38.8998,TRUE,10,FALSE
527280,M,70,Chrome,Windows,United States,-94.1387 33.5172,FALSE,11,FALSE
538922,,54,Firefox,Windows,Australia,144.8833 -37.7833,TRUE,8,TRUE
546770,F,47,Chrome,Windows,Canada,-75.8265 45.3433,TRUE,10.4,TRUE
554918,M,30,Chrome,Windows,,,TRUE,8.5,FALSE
564015,M,54,Chrome,MacOS X,Vietnam,105.85 21.0333,FALSE,15,FALSE
572680,,39,Chrome,Windows,Germany,9.491 51.2993,FALSE,13,FALSE
581423,F,52,Chrome,MacOS X,United States,-120.4703 46.979,TRUE,9.25,FALSE
590263,M,54,Safari,MacOS X,United States,-122.1206 47.6801,FALSE,12,FALSE
599003,M,61,Chrome,Windows,Vietnam,105.85 21.0333,FALSE,9,FALSE
5vqmqx,M,67,Chrome,Windows,Indonesia,101.45 0.5333,TRUE,13.6666666667,TRUE
608387,F,61,Chrome,Windows,United States,-97.822 37.751,FALSE,8.75,FALSE
615424,,26,Chrome,Windows,United States,-96.8134 33.0347,FALSE,15,FALSE
623874,M,74,Firefox,Windows,Germany,11.5833 48.15,FALSE,12,FALSE
631306,F,49,Chrome,Windows,Kuwait,47.9783 29.3697,FALSE,12,FALSE
640048,M,51,Chrome,Windows,Brazil,-43.2192 -22.8305,FALSE,9.6666666667,FALSE
649187,M,64,Firefox,Windows,,,FALSE,8.6666666667,FALSE
656821,,59,Chrome,Windows,Brazil,-60.0253 -3.1133,FALSE,12.75,FALSE
664949,M,45,Chrome,Windows,Japan,139.7677 35.6427,FALSE,10,FALSE
673559,F,26,Chrome,Windows,Brazil,-42.6333 -19.5167,TRUE,8.6666666667,FALSE
681869,M,37,Chrome,MacOS X,United States,-97.822 37.751,FALSE,11,FALSE
690231,F,,Safari,MacOS X,United States,-97.822 37.751,FALSE,13.5,FALSE
698686,M,39,Chrome,MacOS X,United Kingdom,-0.1224 51.4964,FALSE,9,FALSE
6va34u,F,62,Chrome,Windows,Tanzania,39.291 -6.8227,TRUE,13.5,FALSE
706493,M,29,Chrome,Windows,United States,-84.1829 35.9217,TRUE,9,FALSE
714399,F,63,Edge,Windows,Japan,135.8328 34.6853,FALSE,11,FALSE
722865,F,77,Chrome,Windows,Poland,21.0362 52.2394,TRUE,12,FALSE
731326,F,,Firefox,Linux,Sweden,18.056 59.3247,TRUE,6.5,FALSE
740102,F,41,Chrome,Windows,United States,-97.822 37.751,FALSE,15,FALSE
750228,F,62,Chrome,MacOS X,United States,-122.4231 37.6534,FALSE,13.5,FALSE
758881,F,58,Chrome,Windows,Germany,9.491 51.2993,TRUE,9,FALSE
766506,F,64,Chrome,Windows,United States,-77.0146 38.8933,FALSE,9.3333333333,TRUE
773417,M,59,Chrome,Windows,China,116.9972 36.6683,FALSE,9,FALSE
780603,,47,Chrome,MacOS X,Russia,37.6068 55.7386,TRUE,10.4,TRUE
788073,M,38,Chrome,Windows,United States,-73.9653 40.8006,TRUE,9.75,FALSE
795677,M,26,Chrome,MacOS X,China,113.5678 22.2769,FALSE,8,FALSE
7s1aes,F,45,Chrome,Windows,Japan,136.9067 35.1802,TRUE,17,FALSE
803901,M,23,Chrome,MacOS X,Vietnam,105.7278 9.2941,FALSE,14,FALSE
815503,M,50,Chrome,MacOS X,China,106.5528 29.5628,FALSE,14,FALSE
822587,F,34,Safari,MacOS X,Ukraine,30.5233 50.45,TRUE,10.3333333333,FALSE
82hlkb,M,52,Chrome,Windows,United States,-97.822 37.751,FALSE,11.5,TRUE
836623,,41,Chrome,Windows,Vietnam,105.85 21.0333,FALSE,14,FALSE
844014,M,28,IE,Windows,Brazil,-51.9 -22.2833,TRUE,9,FALSE
852742,,47,Firefox,Windows,United States,-84.4569 39.162,TRUE,9,FALSE
859921,M,21,Chrome,Windows,Sweden,18.056 59.3247,FALSE,11,FALSE
867545,M,26,Firefox,Linux,,,TRUE,7.6666666667,FALSE
874441,F,44,Safari,MacOS X,Gambia,-16.5667 13.4667,FALSE,14,FALSE
882245,M,45,Chrome,Linux,Germany,9.1833 48.7667,FALSE,11,FALSE
890584,M,38,Chrome,MacOS X,Italy,12.4833 41.9,FALSE,10.6666666667,FALSE
898129,F,39,Chrome,MacOS X,Vietnam,105.85 21.0333,FALSE,8,FALSE
900048,M,53,Chrome,Windows,United States,-110.3607 31.5273,FALSE,19,FALSE
909158,,59,Chrome,Windows,Japan,139.69 35.69,FALSE,10.4,FALSE
915983,F,48,Chrome,MacOS X,United States,-74.0104 40.7087,TRUE,9.5,FALSE
923895,,40,Chrome,Windows,United Kingdom,-0.1224 51.4964,TRUE,8.25,TRUE
929949,,45,Chrome,MacOS X,Australia,151.1642 -33.8941,TRUE,9.6666666667,FALSE
939396,F,69,Chrome,Windows,United States,-86.2539 32.404,TRUE,10.6,FALSE
946488,F,65,Edge,Windows,China,116.3883 39.9289,FALSE,13,FALSE
955230,F,51,Chrome,Windows,Germany,13.75 51.05,FALSE,15,FALSE
962774,F,,Chrome,Windows,United States,-71.0828 42.3474,FALSE,16,FALSE
970906,F,26,Chrome,Windows,United States,-87.6376 41.8824,TRUE,12.5,FALSE
979616,F,73,Chrome,Linux,China,113.25 23.1167,TRUE,13,FALSE
987297,F,22,Chrome,Windows,United States,-78.8189 42.9082,FALSE,8,FALSE
993487,M,18,IE,Windows,Republic of Korea,126.9741 37.5112,TRUE,11,FALSE
99pj8r,M,58,Edge,Windows,Japan,139.7677 35.6427,FALSE,12.5,FALSE
a1z4gv,F,65,Chrome,Windows,Colombia,-73.1198 7.1254,FALSE,15,FALSE
amyfuk,M,28,Chrome,Windows,Colombia,-75.5636 6.2518,FALSE,9.5,FALSE
bisqc9,F,51,Chrome,MacOS X,United States,-74.2915 40.5525,FALSE,10,FALSE
cb1jgr,M,71,Firefox,Windows,United States,-86.8025 33.5207,TRUE,15,FALSE
d16gl0,M,69,Chrome,Windows,China,116.3883 39.9289,FALSE,10,FALSE
dslgtk,F,54,Chrome,Windows,United States,-72.343 41.5471,TRUE,15,FALSE
efcbm5,F,76,Chrome,Windows,United Kingdom,-0.0955 51.5092,TRUE,11.5,FALSE
f2wgyz,F,41,Firefox,Linux,Republic of Moldova,27.9289 47.7617,TRUE,7,FALSE
fv8j4s,F,68,Chrome,MacOS X,Spain,-6.5167 37.2647,FALSE,13,FALSE
giui6w,M,,Chrome,Windows,United Kingdom,-0.1224 51.4964,FALSE,9,FALSE
he0ie9,M,49,Chrome,MacOS X,Australia,144.5603 -37.7008,FALSE,15,FALSE
i3hr5j,M,,Chrome,Windows,United States,-70.8652 42.5002,FALSE,13,FALSE
ixo5gd,M,26,Firefox,Windows,Australia,143.2104 -33.494,TRUE,12.3333333333,FALSE
jutflu,M,36,Chrome,Linux,United Kingdom,1.1833 51.0833,TRUE,10.75,TRUE
kjqohf,,53,Chrome,Windows,United States,-76.3055 40.0379,TRUE,9.6666666667,TRUE
lfvvz5,,76,Chrome,MacOS X,United States,-106.6511 35.0845,FALSE,11,FALSE
m302yy,M,47,Chrome,MacOS X,United States,-84.4569 39.162,TRUE,10.6666666667,FALSE
mvhp3h,F,51,Chrome,MacOS X,Finland,23.8813 61.6305,FALSE,10,FALSE
nhnj4z,F,70,Chrome,MacOS X,United States,-97.822 37.751,FALSE,15,FALSE
o7fecu,F,36,Chrome,Windows,Russia,37.6184 55.7485,TRUE,7.8,TRUE
otmplo,F,65,Chrome,MacOS X,,,FALSE,12.6666666667,FALSE
peh1tw,M,78,Chrome,Windows,China,114.2734 30.5801,FALSE,7,FALSE
qatfjo,F,71,Chrome,Windows,Trinidad and Tobago,-61.5167 10.65,TRUE,8.6666666667,FALSE
r1dizp,F,39,Chrome,Windows,South Africa,24 -29,TRUE,9,FALSE
rxg2fq,F,48,Firefox,Linux,United States,-97.822 37.751,FALSE,13,FALSE
sli70p,M,65,Chrome,Windows,Hong Kong,114.1667 22.25,FALSE,14,FALSE
t68igq,M,51,Chrome,Windows,Japan,139.69 35.69,FALSE,9.5,FALSE
u1f2au,F,58,Firefox,Windows,India,77 20,FALSE,14,FALSE
upcttu,,40,Firefox,Windows,Netherlands,4.8995 52.3824,TRUE,9,FALSE
ve6po5,,68,Chrome,Windows,Iran,51.3304 35.7261,FALSE,8,FALSE
w3hsq8,M,30,Chrome,Windows,United States,-95.136 29.5723,TRUE,13,FALSE
wqgo9j,M,43,Firefox,MacOS X,Canada,-79.2676 43.9002,TRUE,10,FALSE
x80a83,F,61,Chrome,Windows,Nigeria,7.1793 9.1805,FALSE,15,FALSE
xz7o61,F,72,Chrome,Windows,France,2.3387 48.8582,FALSE,10.5,FALSE
ypkmue,M,68,Chrome,MacOS X,Republic of Korea,126.9741 37.5112,TRUE,14,FALSE
zdf8ji,M,70,Chrome,Windows,Taiwan,121.4966 25.0418,FALSE,12.5,TRUE
759,M,25,Chrome,MacOS X,Republic of Korea,129.0403 35.1028,TRUE,13.6666666667,FALSE
7762,F,64,Chrome,Windows,United States,-97.7431 30.2672,FALSE,14.5,FALSE
15041,M,48,Chrome,MacOS X,United States,-97.822 37.751,FALSE,14,FALSE
25478,M,52,Chrome,Windows,,,TRUE,7,TRUE
32986,F,32,Chrome,Windows,China,113.25 23.1167,FALSE,18,FALSE
40906,M,69,Chrome,Linux,United States,-78.7239 35.7463,FALSE,10.6666666667,TRUE
04fpz8,F,58,Chrome,Linux,United States,-97.822 37.751,TRUE,11,FALSE
60990,F,53,Chrome,Windows,United States,-83.0444 39.9881,FALSE,12.6666666667,FALSE
70592,F,69,Safari,MacOS X,Brazil,-47.2333 -23.0833,FALSE,12,FALSE
78054,M,66,Chrome,Windows,Germany,7.0167 51.45,FALSE,10.6666666667,FALSE
86224,M,24,Firefox,Linux,Italy,12.1097 43.1479,FALSE,13,FALSE
94217,F,35,Firefox,MacOS X,Finland,21.4167 60.8,FALSE,12,FALSE
0fspfv,M,46,Chrome,MacOS X,United States,-97.822 37.751,FALSE,11.5,FALSE
101675,F,49,Chrome,Windows,United States,-97.822 37.751,FALSE,9.5,FALSE
109846,F,17,Chrome,Windows,Brazil,-43.2192 -22.8305,FALSE,9,FALSE
118190,M,17,Chrome,Windows,United States,-77.0177 38.9085,FALSE,14,FALSE
126506,,27,Chrome,Windows,Sweden,17.9 59.4667,TRUE,9,FALSE
134139,M,37,Chrome,Windows,Brazil,-43.2192 -22.8305,FALSE,12,FALSE
142967,,53,Chrome,Windows,Japan,139.69 35.69,FALSE,12,FALSE
150566,,50,Chrome,Windows,Uruguay,-56.1708 -34.8581,FALSE,8.25,FALSE
159627,,51,Chrome,Windows,Taiwan,121 23.5,TRUE,8.5,FALSE
167454,F,56,Chrome,MacOS X,Germany,9.491 51.2993,FALSE,11.6666666667,FALSE
175607,M,30,Chrome,MacOS X,United States,-73.9826 40.7391,TRUE,12.5,FALSE
183784,F,52,Firefox,Windows,Spain,-7.8674 41.9902,TRUE,9,FALSE
18jmaa,F,36,Chrome,MacOS X,United States,-121.4944 38.5816,TRUE,14.5,FALSE
197790,M,26,Chrome,Windows,Switzerland,8.5083 47.4222,TRUE,12.75,FALSE
200348,,28,Firefox,MacOS X,South Africa,28.2294 -25.7069,TRUE,16.5,FALSE
209199,M,16,Edge,Windows,Canada,-97.1779 49.9081,FALSE,10,FALSE
217400,M,41,Firefox,Linux,Brazil,-46.35 -23.4833,TRUE,9.5,FALSE
224582,F,29,Chrome,Windows,United States,-78.6253 35.7977,TRUE,10.75,FALSE
232513,M,73,Firefox,Windows,China,123.4328 41.7922,FALSE,7,FALSE
241875,M,42,Chrome,Windows,China,120.1614 30.2936,FALSE,10,FALSE
249868,F,21,Chrome,Windows,China,116.3883 39.9289,FALSE,9,FALSE
258755,F,71,Chrome,Windows,United States,-71.4435 42.9403,FALSE,12,TRUE
267157,M,54,Firefox,Linux,China,112.4708 37.7269,FALSE,8.3333333333,FALSE
275011,F,62,Chrome,Windows,United States,-75.1756 39.953,FALSE,9,FALSE
282115,M,,Chrome,Windows,Republic of Korea,126.9743 37.5111,FALSE,10,FALSE
291147,M,16,Chrome,MacOS X,United States,-83.2533 42.4255,FALSE,6,FALSE
298050,F,46,Chrome,Windows,Spain,-3.5992 37.1784,FALSE,8,FALSE
2q7wnb,M,17,Chrome,MacOS X,India,76.9569 8.5069,TRUE,9,FALSE
306782,M,61,Firefox,Windows,China,119.3061 26.0614,TRUE,11.25,FALSE
313523,,65,Chrome,Windows,United States,-97.822 37.751,TRUE,9.75,TRUE
321640,,61,Chrome,Windows,United States,-83.4764 42.5038,TRUE,8.6666666667,FALSE
330323,M,,Firefox,Linux,Colombia,-74.0628 4.6492,TRUE,9.8333333333,FALSE
339736,M,,IE,Windows,China,126.65 45.75,TRUE,11,FALSE
348527,F,59,Chrome,Linux,Ireland,-8.4958 51.8986,FALSE,12.5,TRUE
356055,F,49,Chrome,Windows,India,77 20,TRUE,8.75,FALSE
362750,F,,Chrome,Windows,Germany,9.491 51.2993,FALSE,15,FALSE
369814,,71,Chrome,Windows,South Africa,28.2294 -25.7069,FALSE,10,FALSE
377438,M,69,Chrome,Windows,United States,-111.8906 33.6119,FALSE,10.25,FALSE
384772,,73,Firefox,Windows,United States,-111.0893 32.0927,TRUE,12,FALSE
391728,M,17,Chrome,Windows,India,75.8167 26.9167,FALSE,9,FALSE
3ajk9i,M,36,Chrome,Windows,Hashemite Kingdom of Jordan,36 31,TRUE,14,FALSE
401291,M,18,Chrome,Windows,Australia,153.2 -27.7167,FALSE,9,FALSE
407711,F,70,Firefox,MacOS X,United States,-97.3657 37.5433,TRUE,13.6666666667,FALSE
415708,M,17,Chrome,Linux,United States,-97.822 37.751,FALSE,7,FALSE
424000,M,63,Chrome,Windows,Japan,139.69 35.69,FALSE,8,FALSE
431642,F,28,Chrome,Windows,United States,-105.2037 40.0507,FALSE,8,FALSE
43pzjk,M,59,Chrome,MacOS X,Croatia,15.5 45.1667,FALSE,14,FALSE
447522,F,66,Chrome,Windows,United States,-74.485 40.436,FALSE,8.5,FALSE
455465,,,Chrome,Windows,China,126.65 45.75,FALSE,13.3333333333,TRUE
463279,F,42,Safari,MacOS X,Panama,-82.4167 8.5667,FALSE,10,FALSE
469269,M,33,Safari,MacOS X,United States,-97.822 37.751,TRUE,7.75,FALSE
477841,M,66,Firefox,Windows,France,2.3387 48.8582,FALSE,12,FALSE
486862,F,45,Chrome,Windows,Japan,139.69 35.69,TRUE,12,FALSE
494332,F,52,Chrome,MacOS X,United States,-157.8299 21.4539,FALSE,9,FALSE
4blyi1,F,62,Chrome,MacOS X,Japan,139.69 35.69,TRUE,9,FALSE
501994,M,36,Chrome,Windows,Finland,24.9375 60.1708,FALSE,14,FALSE
510969,M,48,Edge,Windows,Russia,82.9344 55.0411,TRUE,9.5,TRUE
518184,M,63,Chrome,Windows,Sweden,18.056 59.3247,FALSE,13.5,FALSE
525799,F,60,Chrome,Windows,United States,-122.2471 37.5331,FALSE,13.5,FALSE
536448,M,41,Chrome,Windows,China,113.25 23.1167,FALSE,10.3333333333,FALSE
544298,M,67,Chrome,Windows,United Kingdom,-1.25 51.75,FALSE,18,TRUE
552057,F,24,Chrome,Windows,United Kingdom,-0.1224 51.4964,FALSE,9,FALSE
562205,F,54,Chrome,Windows,United States,-97.7369 30.2961,FALSE,10.6666666667,FALSE
572963,F,68,Chrome,Windows,Germany,9.491 51.2993,FALSE,9.5,FALSE
581490,,45,Firefox,MacOS X,China,116.3883 39.9289,TRUE,10.6666666667,FALSE
590348,F,53,Edge,Windows,United Kingdom,-2.9667 56.5,TRUE,10.75,FALSE
599009,F,44,Chrome,Windows,United States,-83.1763 42.3223,FALSE,9.3333333333,FALSE
5vutfb,F,53,Edge,Windows,United Kingdom,-0.1224 51.4964,FALSE,11.5,FALSE
610469,M,26,Chrome,Windows,Taiwan,121.4966 25.0418,FALSE,9,FALSE
617710,F,64,Chrome,MacOS X,Egypt,31.223 30.0355,FALSE,15,FALSE
625521,M,62,Chrome,MacOS X,Japan,139.69 35.69,FALSE,12,FALSE
634658,F,23,Safari,MacOS X,Indonesia,106.8286 -6.175,FALSE,12,FALSE
643252,M,45,Firefox,Windows,Netherlands,4.8995 52.3824,FALSE,10.3333333333,FALSE
652203,M,62,Chrome,Windows,France,2.3387 48.8582,FALSE,12,FALSE
660490,M,25,Chrome,Windows,United States,-80.3515 37.1791,FALSE,13.75,FALSE
667280,M,51,Chrome,MacOS X,,0 0,FALSE,10.5,FALSE
675460,M,64,Chrome,Windows,United States,-122.1206 47.6801,FALSE,7.5,FALSE
684244,M,71,Chrome,Windows,Ireland,-9.0489 53.2719,TRUE,10.1666666667,TRUE
691837,M,33,Chrome,Windows,United States,-97.822 37.751,TRUE,7.5,FALSE
6b9gww,F,22,Firefox,Windows,Indonesia,106.8294 -6.1744,TRUE,15,FALSE
6xn8ic,M,66,Chrome,MacOS X,South Africa,24 -29,FALSE,10,FALSE
706557,F,56,Chrome,Windows,United States,-77.4728 39.0481,TRUE,8.5,FALSE
714476,F,69,Firefox,Windows,United States,-97.822 37.751,TRUE,10,FALSE
722919,F,55,Chrome,Windows,Poland,21.4667 52.6,TRUE,13,FALSE
731444,F,70,Chrome,MacOS X,Japan,139.69 35.69,FALSE,14,FALSE
740289,F,28,Chrome,Windows,United States,-105.0128 39.8158,TRUE,16,FALSE
749401,F,39,Chrome,Windows,Russia,37.6068 55.7386,FALSE,19,FALSE
758059,F,57,Chrome,MacOS X,Australia,143.2104 -33.494,FALSE,15,FALSE
765518,F,45,Chrome,MacOS X,Canada,-112.8351 49.6511,FALSE,8,FALSE
772314,F,65,Chrome,MacOS X,United States,-118.8787 34.3106,FALSE,10,TRUE
780140,,55,Safari,MacOS X,Canada,-80.2164 44.4834,FALSE,9,FALSE
787712,M,72,Chrome,Windows,Argentina,-58.3817 -34.6033,FALSE,12,FALSE
795076,F,30,Chrome,Windows,United States,-110.3607 31.5273,FALSE,16,FALSE
7hqgpp,M,70,Chrome,Windows,Sweden,13.5167 59.3333,TRUE,9,FALSE
801694,M,42,Chrome,Windows,Italy,12.1097 43.1479,FALSE,10.6666666667,FALSE
811107,,53,Chrome,MacOS X,United States,-87.6852 41.8784,FALSE,9.5,FALSE
819763,F,34,Chrome,Windows,China,113.7266 34.7725,FALSE,13,FALSE
826367,F,15,Chrome,Windows,United States,-117.8502 33.6897,TRUE,13,FALSE
833626,F,25,Chrome,Windows,China,113.1136 28.1792,FALSE,12,FALSE
842701,F,43,Firefox,Windows,Egypt,29.9553 31.2156,TRUE,11.5,FALSE
851513,M,73,Chrome,Windows,Netherlands,5.1191 52.0938,FALSE,11.5,FALSE
859200,M,72,Chrome,Linux,United States,-81.0348 34.0007,FALSE,9.5,FALSE
867586,M,47,Chrome,MacOS X,United States,-97.822 37.751,TRUE,12.5,FALSE
875825,F,71,Chrome,Windows,Dominican Republic,-70.5167 19.2167,TRUE,10.2,TRUE
882894,M,33,Chrome,Windows,Japan,139.69 35.69,FALSE,9.5,FALSE
891879,M,,Chrome,MacOS X,Canada,-122.7649 49.274,FALSE,11.3333333333,FALSE
899521,M,25,Chrome,Windows,Russia,30.2642 59.8944,FALSE,12,FALSE
900951,M,66,Chrome,Windows,United States,-90.1922 38.6312,FALSE,9.3333333333,TRUE
909623,F,33,Firefox,Windows,United States,-110.3607 31.5273,TRUE,11.4,FALSE
916523,F,59,Chrome,Windows,Germany,7.1979 50.9182,TRUE,10,FALSE
923955,M,48,Firefox,Windows,Brazil,-49.0615 -26.9222,TRUE,11,FALSE
930939,,17,Chrome,Windows,United States,-102.341 31.8994,TRUE,14,FALSE
940138,M,70,Chrome,Windows,United States,-83.1763 42.3223,FALSE,9.5,FALSE
948207,F,62,Chrome,MacOS X,China,113.25 23.1167,TRUE,11.2,TRUE
956699,M,53,Chrome,MacOS X,United States,-86.2539 32.404,TRUE,8,FALSE
965143,M,20,Chrome,Windows,Germany,7.463 50.4326,FALSE,9,FALSE
974864,M,,Firefox,Windows,United States,-97.822 37.751,FALSE,11,FALSE
982218,M,,Chrome,Windows,United States,-74.1741 40.7355,TRUE,8.3333333333,FALSE
989843,M,69,Chrome,Windows,United States,-72.7362 41.8527,FALSE,10.6666666667,FALSE
995847,M,27,Safari,MacOS X,United Kingdom,-0.1224 51.4964,FALSE,11.5,FALSE
9j3819,F,,Chrome,Windows,Japan,139.9689 35.8544,FALSE,14,FALSE
a8u0us,F,45,Chrome,Windows,United States,-97.822 37.751,FALSE,15,FALSE
b22zso,F,41,Chrome,Windows,United States,-87.8371 41.6163,FALSE,8,FALSE
bt9giy,F,60,Chrome,Windows,United States,-76.9695 39.3941,TRUE,10.5,FALSE
cjf9lk,M,71,Chrome,Windows,United States,-74.4564 40.8221,FALSE,9,FALSE
d4c8uf,F,43,Chrome,Windows,China,116.3883 39.9289,FALSE,8,FALSE
e3aymf,M,54,Chrome,Windows,Greece,21.4 40.7833,FALSE,11,FALSE
ewi97f,M,37,Chrome,Windows,China,113.25 23.1167,FALSE,11,FALSE
fekxm6,M,33,Firefox,Windows,Republic of Korea,126.9741 37.5112,TRUE,10,FALSE
fy9w4a,M,34,Firefox,MacOS X,United States,-122.3341 47.6103,FALSE,9,FALSE
gmklip,F,60,Firefox,Windows,United States,-119.8371 34.4329,TRUE,14,FALSE
h7z848,F,47,Chrome,Windows,United States,-97.822 37.751,FALSE,7.5,TRUE
hz4pie,M,49,Chrome,MacOS X,Netherlands,5.4731 51.4484,FALSE,12.5,FALSE
iov0ns,F,43,Chrome,Windows,United States,-117.1649 32.8072,TRUE,13.6666666667,FALSE
jq8v13,M,56,Chrome,Windows,Netherlands,6.55 53.2167,TRUE,13.6666666667,TRUE
kbrpqy,F,37,Firefox,Windows,Ukraine,32.6178 46.6558,FALSE,17,FALSE
l8hkg5,F,23,Safari,MacOS X,United States,-97.822 37.751,TRUE,11,FALSE
lzbjlw,,53,IE,Windows,United States,-110.3607 31.5273,FALSE,12,FALSE
mo0egd,F,28,Edge,Windows,United States,-86.5861 34.7304,TRUE,14,FALSE
ni33az,M,33,IE,Windows,United States,-74.0104 40.7087,TRUE,14.6666666667,FALSE
o7jp28,M,38,Chrome,Linux,China,113.5325 34.6836,TRUE,9.3333333333,FALSE
p0pjwj,F,,Firefox,Windows,United States,-97.822 37.751,FALSE,6.5,FALSE
pn28ju,F,72,Chrome,Windows,China,113.1136 28.1792,FALSE,9,FALSE
qesbi2,M,47,Chrome,MacOS X,United States,-97.7431 30.2672,FALSE,13,FALSE
qya710,M,62,Chrome,MacOS X,,,TRUE,7,TRUE
rxkgkg,M,35,Safari,MacOS X,China,118.7778 32.0617,TRUE,13.5,FALSE
soeaz3,M,45,Firefox,Windows,United States,-118.244 34.0544,TRUE,12.6666666667,FALSE
t977rp,M,56,Chrome,MacOS X,Germany,9.491 51.2993,FALSE,13.5,FALSE
uarome,F,54,Chrome,MacOS X,United Kingdom,-1.35 53.4333,FALSE,14.5,FALSE
v7dljz,M,44,Safari,MacOS X,Algeria,6.6147 36.365,FALSE,9,FALSE
vur3g6,M,56,Chrome,Windows,Japan,139.7677 35.6427,TRUE,10.25,FALSE
wix0gf,M,54,Firefox,Windows,United States,-97.822 37.751,FALSE,11,FALSE
x83bej,F,63,Safari,MacOS X,United States,-97.822 37.751,FALSE,13.5,FALSE
y28jgx,F,36,Chrome,Windows,Peru,-77.0886 -12.0678,TRUE,14,FALSE
ynk21t,F,37,Edge,Windows,United States,-97.822 37.751,TRUE,13,FALSE
ze64i0,M,,Chrome,Windows,India,77 20,FALSE,12,FALSE
1771,M,15,Chrome,MacOS X,China,103.7922 36.0564,FALSE,16,FALSE
10116,F,,Safari,MacOS X,Republic of Korea,126.8219 37.3236,TRUE,12.2,FALSE
17817,F,47,Chrome,MacOS X,United Kingdom,-0.1224 51.4964,FALSE,11,FALSE
28161,F,67,Edge,Windows,United States,-119.688 45.8696,FALSE,11.75,FALSE
35287,F,,Chrome,Windows,Brazil,-50.05 -0.1833,FALSE,13,FALSE
42869,M,,Chrome,Windows,Japan,139.69 35.69,TRUE,15,FALSE
52609,M,23,Chrome,MacOS X,United States,-74.2915 40.5525,FALSE,12,FALSE
61892,F,57,Edge,Windows,,,FALSE,10.25,FALSE
70935,M,39,Chrome,Windows,United Kingdom,-4.0549 55.7707,TRUE,7,FALSE
78359,M,52,Edge,Windows,,,FALSE,10.3333333333,FALSE
86300,,69,Firefox,Windows,Republic of Korea,126.9743 37.5111,FALSE,10.3333333333,FALSE
94293,M,53,Chrome,Windows,Japan,135.52 34.6864,FALSE,13,FALSE
0kudvu,F,55,Firefox,Linux,United States,-110.3607 31.5273,TRUE,9,FALSE
102570,M,73,Chrome,Windows,,,FALSE,13,FALSE
109905,F,38,Chrome,Windows,Netherlands,4.9167 52.35,FALSE,10.25,FALSE
118653,F,39,Chrome,Windows,United States,-88.8457 43.8771,TRUE,9.6,FALSE
126802,F,44,Chrome,Windows,France,-0.0855 44.693,FALSE,11,FALSE
135718,F,42,Chrome,Windows,China,115.275 39.8897,TRUE,11.75,FALSE
143789,F,,Chrome,MacOS X,Republic of Korea,126.9741 37.5112,FALSE,4,FALSE
152495,F,,Firefox,Windows,,,TRUE,10.2857142857,FALSE
160903,,,Chrome,Windows,Denmark,12.0564 55.7123,FALSE,12,FALSE
168557,,75,Safari,MacOS X,Mexico,-102 20.35,TRUE,13.3333333333,FALSE
177167,M,38,Chrome,MacOS X,Canada,-75.5161 44.7215,FALSE,16,FALSE
184256,F,68,Chrome,Windows,Sweden,11.9333 58.3667,FALSE,5.5,FALSE
190223,M,63,Chrome,Windows,Taiwan,121 23.5,FALSE,10.3333333333,FALSE
197901,F,53,Firefox,MacOS X,Argentina,-58.3817 -34.6033,FALSE,10.25,TRUE
200515,F,51,Chrome,Windows,United States,-97.822 37.751,FALSE,17,FALSE
209512,F,68,Chrome,Windows,New Zealand,174.7667 -36.8667,TRUE,8.875,TRUE
217512,M,49,Chrome,Linux,Lesotho,28.5 -29.5,TRUE,8,FALSE
224854,,34,Chrome,Windows,Mexico,-93.275 17.9167,TRUE,10,FALSE
232888,M,65,Chrome,Windows,United States,-95.4188 29.7176,FALSE,14.3333333333,TRUE
241119,F,28,Chrome,Windows,Morocco,-7.3944 33.7066,FALSE,15,FALSE
